bin,n,n_errors,error_rate,fp_rate,fn_rate,time_min,time_max
0,11712,2885,0.2463285519125683,0.03697062841530055,0.20935792349726776,2016-12-09 12:49:59,2016-12-23 18:02:45
1,11350,2631,0.23180616740088106,0.03718061674008811,0.19462555066079296,2016-12-23 18:04:49,2017-01-06 22:58:19
2,12029,2916,0.24241416576606534,0.038407182641948624,0.20400698312411672,2017-01-06 23:18:19,2017-01-21 04:22:10
3,12753,3073,0.24096291068768133,0.03489375049008076,0.20606916019760058,2017-01-21 04:29:00,2017-02-04 09:39:50
4,12835,3021,0.2353720296065446,0.036151149201402416,0.1992208804051422,2017-02-04 09:42:39,2017-02-18 14:52:35
5,13131,2961,0.22549691569568198,0.03419389231589369,0.1913030233797883,2017-02-18 14:55:51,2017-03-04 20:05:26
6,12869,2949,0.22915533452482711,0.03224803792058435,0.19690729660424275,2017-03-04 20:11:23,2017-03-19 01:16:28
7,13128,3071,0.23392748324192567,0.03610603290676417,0.1978214503351615,2017-03-19 01:20:31,2017-04-02 06:31:52
8,13151,3153,0.23975363090259297,0.03900844042278154,0.20074519047981143,2017-04-02 06:35:23,2017-04-16 11:44:45
9,13700,3176,0.23182481751824818,0.035985401459854016,0.19583941605839417,2017-04-16 11:45:52,2017-04-30 16:58:21
