epoch,lr,train_loss,val_loss,val_pr_auc,val_pr_auc_positive,val_roc_auc,val_f1_macro,val_f1_negative_class,val_balanced_accuracy,elapsed_s
1,0.005,1.579392671585083,3.074836254119873,0.10870649522490411,0.9220035669135449,0.5546430223308838,0.08978145728679329,0.17956291457358659,0.5,0.6207740840000042
2,0.005,3.409684181213379,0.7459174394607544,0.10166723114776768,0.9226624639374017,0.5422072552740814,0.09011909095703316,0.17957270609885845,0.5000463614651666,0.15438102099869866
3,0.005,0.8037445545196533,0.19695450365543365,0.08698607189625583,0.8960845198304856,0.44574058711037656,0.4827982362205281,0.09330434226514037,0.48252748964242376,0.15589934200033895
4,0.005,0.31209224462509155,0.3626169264316559,0.09474493081493951,0.9060125235685075,0.49918578266201297,0.49148353158027014,0.05818298281199957,0.4968654282281858,0.15456489400094142
5,0.005,0.3189539611339569,0.236786887049675,0.11798245890099965,0.9168992705124563,0.5729289966460649,0.3530403926857749,0.18831230735009055,0.5359314350764843,0.155091791999439
6,0.005,0.23196649551391602,0.15211093425750732,0.08923913245482103,0.8926424722107504,0.44286091312455017,0.3872048440500502,0.12277436737868393,0.4356256211168136,0.15992019799887203
7,0.005,0.1993778944015503,0.14848147332668304,0.09131780411128546,0.890467944042949,0.45700815812933826,0.2096163615212896,0.16643281886817665,0.47273021914284385,0.15724712399969576
8,0.005,0.1685044765472412,0.13494858145713806,0.09897890019700088,0.9060264362018193,0.5036506397876234,0.34602915008640844,0.16960221436526215,0.49789585171296047,0.1571055759995943
9,0.005,0.15387175977230072,0.13759176433086395,0.1159685259755526,0.9149312457337899,0.5493474744637687,0.4779384143285582,0.167024557841721,0.520313224165639,0.15744376599832322
10,0.005,0.1496485471725464,0.1358243227005005,0.11454092019044584,0.9157294684954373,0.5612392002703105,0.3300550287387724,0.18787897010333043,0.5339030553307395,0.1587240560002101
11,0.005,0.1414399892091751,0.134074404835701,0.11728146973165325,0.9218224873297856,0.573631497384232,0.31452717154950555,0.19406502040268972,0.5472768503767329,0.15976698200029205
12,0.005,0.1376626193523407,0.13425421714782715,0.12222442538278579,0.92390658679224,0.5862509199277539,0.29364810606744396,0.19346410039377324,0.5455208192167267,0.1564760910005134
13,0.005,0.13505354523658752,0.13355489075183868,0.12483163519068041,0.925963903846424,0.5948153446067845,0.2638554888777786,0.19172662500218826,0.5406440768713051,0.152904328002478
14,0.005,0.13504859805107117,0.13355425000190735,0.11790067238363339,0.9219210393801536,0.579126219883138,0.30932862416531964,0.1933733110672537,0.5455875528025957,0.15376666800148087
15,0.005,0.13349927961826324,0.13400091230869293,0.10882618075356189,0.9196976241088666,0.5527827396626626,0.40051361206719926,0.19188897903825428,0.5448421153423766,0.1572219400004542
16,0.005,0.1325974464416504,0.1331864893436432,0.11585486511996096,0.9237455883970959,0.5734600484826815,0.27619351966928507,0.19696432371090147,0.5539388945855719,0.15282008100257372
17,0.005,0.13209420442581177,0.13338281214237213,0.11235426208908474,0.9191285499128511,0.5624713873650624,0.2119536478024231,0.1908177090516717,0.5370467255116085,0.14644515300096828
18,0.005,0.13150189816951752,0.13311433792114258,0.1205179132349197,0.9218727203936044,0.5885448257670932,0.24505923142846106,0.19515741774035372,0.5491560853468813,0.14644406300067203
19,0.005,0.13115474581718445,0.13267667591571808,0.11784568641368359,0.9244771181738368,0.5789709281686766,0.38082179521991155,0.20393049783358388,0.5680846759500178,0.1521867730007216
