epoch,lr,train_loss,val_loss,val_pr_auc,val_pr_auc_positive,val_roc_auc,val_f1_macro,val_f1_negative_class,val_balanced_accuracy,elapsed_s
1,9.5e-05,0.4188186526298523,0.4634741544723511,0.09015536757873742,0.9008158324023157,0.47303111309741463,0.49200824200899895,0.05340731749609849,0.49945616663925385,1.1138736449993303
2,0.00014000000000000001,0.41761404275894165,0.43417227268218994,0.0908389740443705,0.9008201979955464,0.47451124822817925,0.49205905427633534,0.051994091580502215,0.5001260883209775,0.26732137500039244
3,0.00018500000000000002,0.40732744336128235,0.39583608508110046,0.09399341975173744,0.9016665848300512,0.4815977421765586,0.49962351565761476,0.07577947553169523,0.5024631776854348,0.26177572600045096
4,0.00023000000000000003,0.3851579427719116,0.3483927547931671,0.09798497607760184,0.9030411829914108,0.4913916033582154,0.5079199585070839,0.11162488845623428,0.5078357459883744,0.2715484079999442
5,0.000275,0.38166171312332153,0.29507774114608765,0.10221126727690515,0.9045725313761529,0.5031299368523015,0.5103734586587305,0.14079154993076354,0.5157757417321014,0.275903914999617
6,0.00032,0.36754581332206726,0.24049393832683563,0.10731356697992184,0.9070097149756918,0.5182271601629248,0.5058664944373492,0.16120275631655878,0.5240341877524836,0.264750231999642
7,0.00036500000000000004,0.36689916253089905,0.1944432109594345,0.11362315428387831,0.9100979132051956,0.5369526265840674,0.49378611749517726,0.1776862110286543,0.5340296463727351,0.271659168000042
8,0.00041000000000000005,0.3532477915287018,0.1639002114534378,0.11953248536433005,0.9131772655981343,0.5546462861612039,0.47042807817097076,0.1901759211122105,0.5453183267664448,0.26612146500065137
9,0.0004550000000000001,0.3484458327293396,0.14883030951023102,0.12377753247936721,0.9153807688173464,0.566835153043307,0.43899481571329824,0.19348860716842858,0.5487287581079566,0.2677813509999396
10,0.0005000000000000001,0.34539079666137695,0.14435231685638428,0.12672022100717642,0.9167735416915768,0.5741498209837448,0.40819275815866407,0.19435790931118033,0.5494777426611059,0.27778712100007397
11,0.0005000000000000001,0.335542231798172,0.1457648128271103,0.13086720786365225,0.9174588484521745,0.579879913677178,0.3967166821331951,0.19410596892497534,0.5487982829523659,0.26944308699967223
12,0.0005000000000000001,0.3220704197883606,0.15328820049762726,0.13492749492628128,0.9175881803841033,0.5823444358082925,0.4061189464525876,0.1945122474762962,0.5497159752803984,0.2633444890007013
13,0.0005000000000000001,0.30113011598587036,0.16843461990356445,0.13786498858995974,0.9175809446032819,0.5832864771518882,0.43363039815035115,0.1984852371373412,0.556706616036261,0.2721269560006476
14,0.0005000000000000001,0.29222071170806885,0.18640214204788208,0.13922901648851735,0.9169966413929705,0.5795716920554371,0.4686629209182364,0.20179877226654822,0.5610478833713657,0.2664846000006946
15,0.0005000000000000001,0.2854432463645935,0.1979636549949646,0.13650141625762113,0.9161710480796887,0.5732742962216177,0.4950749411423939,0.19751614887726854,0.5549946760336713,0.2668289739995089
16,0.0005000000000000001,0.2786197364330292,0.20222242176532745,0.13361328536863393,0.9153489071400444,0.5675817004161785,0.509816537101998,0.19539799625674337,0.552823612914761,0.2612436740000703
17,0.0005000000000000001,0.2660168409347534,0.19856156408786774,0.13253914149774954,0.9153638160144488,0.5670730066936869,0.5129468545743343,0.19326823664560597,0.5508443624043631,0.2605781960000968
18,0.0005000000000000001,0.26376551389694214,0.18763816356658936,0.1335002798163969,0.9161678600924272,0.5716669495354667,0.5112252120122247,0.19856695225365384,0.5560251177482178,0.2617570100001103
19,0.0005000000000000001,0.24949198961257935,0.17310680449008942,0.13665197173284344,0.9179451710776534,0.5827587291108611,0.499444121568969,0.20768109632602072,0.5669215565530866,0.26643324899941945
20,0.0005000000000000001,0.24586248397827148,0.15771391987800598,0.1386194019862879,0.9199779501342331,0.594993199870878,0.4715702654943455,0.21378470455841772,0.5784929582727623,0.26425621199996385
21,0.0005000000000000001,0.2411803901195526,0.14516563713550568,0.13654888382445868,0.921597747020066,0.6023170272199921,0.4085137743329248,0.2076748356246264,0.5740302676854312,0.2588239259994225
22,0.0005000000000000001,0.2279929369688034,0.13852298259735107,0.12269856684426342,0.9207019376531169,0.5873305339980692,0.32720387703695814,0.19616225597380058,0.5521972449627546,0.2635966139996526
23,0.0005000000000000001,0.23000973463058472,0.1379115879535675,0.11252193859080521,0.9209910534901791,0.5721138544977249,0.2804979783566533,0.19337220061265373,0.5450714669075872,0.2583927590003441
24,0.0005000000000000001,0.2203865647315979,0.13951855897903442,0.11014757540768123,0.9220182116915131,0.5683265145584266,0.27562759629083455,0.19448914812081552,0.5477607768506246,0.2610353939999186
25,0.0005000000000000001,0.21400906145572662,0.13961589336395264,0.1094476370918436,0.9215339457967386,0.5652214704596933,0.30023845123917714,0.19676262659019522,0.5534891117733568,0.25631210600022314
26,0.0005000000000000001,0.2071453034877777,0.13860544562339783,0.10963465500319367,0.9195329684192779,0.5616648251289951,0.33088812360954906,0.1954343866318207,0.5505888570761684,0.2678245160004735
27,0.0005000000000000001,0.2061675786972046,0.13775508105754852,0.11222023164797998,0.9164333295973295,0.5604170613952755,0.36379494666641976,0.19549114331723028,0.5510275782731209,0.2631715699999404
28,0.0005000000000000001,0.19765977561473846,0.13873639702796936,0.1196004700852224,0.9162642840281563,0.5698018861095574,0.40824371071015053,0.19712777709586352,0.5544502319755655,0.2640023559997644
29,0.0005000000000000001,0.19062882661819458,0.1417110413312912,0.12746542452420231,0.9168889105568977,0.5780870762570761,0.44850080902316936,0.20228212808443874,0.5625100684870866,0.26222349499948905
30,0.0005000000000000001,0.18692420423030853,0.1449703872203827,0.13126044615398474,0.9175988508928511,0.583084772438097,0.4755106168483694,0.2068597141516,0.5678627295285079,0.2616794129999107
31,0.0005000000000000001,0.1836169958114624,0.14753375947475433,0.13244381335348976,0.9177660150370233,0.5835819512550356,0.4871475922424071,0.20784354519920942,0.5682494120886283,0.2604931679998117
32,0.0005000000000000001,0.17888784408569336,0.14768578112125397,0.13358506018694988,0.9181704490381594,0.5856260320929989,0.4906384274603522,0.210243439772368,0.5711082918644176,0.2638482259999364
33,0.0005000000000000001,0.17872120440006256,0.14586125314235687,0.1351167057194492,0.9187416301430625,0.5886646994887059,0.4896244249528584,0.21208030460366908,0.5737081637417942,0.2648460979999072
34,0.0005000000000000001,0.1684044748544693,0.1431589275598526,0.13658514427060053,0.9193570460782278,0.5912199525969979,0.4863354033659855,0.21246152284950784,0.5746510096493626,0.2615235700004632
35,0.00025000000000000006,0.17029185593128204,0.13961869478225708,0.13778730531679861,0.9203738523577809,0.5938780275786988,0.48010067803868534,0.2120481142223816,0.5748391058384091,0.268084264999743
36,0.00025000000000000006,0.16541458666324615,0.13801294565200806,0.1385395726212761,0.9209714215812481,0.5955599452503577,0.47629064094443496,0.2120294520766264,0.5752696706147138,0.2679753799993705
37,0.00025000000000000006,0.16585952043533325,0.1365557461977005,0.1395135905478031,0.9216609213110935,0.5976394247996804,0.47197415025340095,0.21221775008158636,0.5760637794625464,0.26157693799996196
38,0.00025000000000000006,0.16449721157550812,0.13541358709335327,0.1402751018890699,0.9222928196186982,0.5994771446194149,0.46667875856854946,0.21158095468716892,0.5757019349666783,0.2631093760001022
39,0.00025000000000000006,0.1627444624900818,0.13452085852622986,0.14079933974991712,0.922683929977284,0.6007245164130381,0.46208593134818293,0.21128927282409324,0.5757501113458694,0.2622079749999102
40,0.00025000000000000006,0.16025583446025848,0.13388842344284058,0.14050884295810162,0.9228950013698225,0.6010327618737116,0.45602537184776143,0.21006514094656137,0.5744194305462513,0.26621333200000663
41,0.00025000000000000006,0.15697221457958221,0.13344061374664307,0.13948973505726456,0.9230301212437357,0.600421610522677,0.45088714904198546,0.20970080957409362,0.5743097935427215,0.27267655699961324
