epoch,lr,train_loss,val_loss,val_pr_auc,val_pr_auc_positive,val_roc_auc,val_f1_macro,val_f1_negative_class,val_balanced_accuracy,elapsed_s
1,0.01,0.4469136595726013,2.8731601238250732,0.10796060393412937,0.9189953558059215,0.5430328749838371,0.08978145728679329,0.17956291457358659,0.5,0.7404394629993476
2,0.01,1.5085707902908325,0.48420408368110657,0.10064992453085796,0.918614203164442,0.533625671121078,0.09024496100393278,0.17961437260061253,0.500178962722738,0.1822063910003635
3,0.01,0.5468502640724182,0.681350588798523,0.08541401368579721,0.8914582454836978,0.4543880711877558,0.4740931737169839,0.0006333623624416119,0.4995732094876295,0.18040558900065662
4,0.01,0.30409225821495056,0.15802550315856934,0.11574489844738614,0.9171508761284639,0.5694976221011876,0.2074936141859899,0.18380402050948155,0.5179702399239705,0.18210860800172668
5,0.01,0.19315707683563232,0.14350518584251404,0.10349920803434323,0.9147436031660303,0.5379795029759118,0.09849278610707055,0.1797349170710509,0.5009515194227082,0.18206884200117202
6,0.01,0.15943816304206848,0.1368982195854187,0.10238508086770971,0.9110393371284667,0.5300268263223735,0.10340157065791031,0.17933805492673766,0.5000085869237233,0.1863566299998638
7,0.01,0.14134788513183594,0.13569276034832,0.11033815646523273,0.9095385823383899,0.5416657977434192,0.16863324659926748,0.18025804542658475,0.5061980306056262,0.18056402500042168
8,0.01,0.13506673276424408,0.1348697692155838,0.09681950519888924,0.898363111337581,0.4843380937281326,0.10193514713596599,0.18003791648204778,0.5020329890734625,0.1712863329994434
9,0.01,0.13343441486358643,0.13474994897842407,0.09927475028074428,0.9016312394863285,0.502885810758088,0.10713188200193556,0.1799467094937402,0.5020181212921647,0.160409816999163
10,0.01,0.1324656754732132,0.13439342379570007,0.09899585527945792,0.9015299493507439,0.5018602279789054,0.09547320688107738,0.17980124797781372,0.5010020011669031,0.16460357699907036
11,0.01,0.1324424296617508,0.13431358337402344,0.09865166874527345,0.9013246448859029,0.49986049141173045,0.08979658696016259,0.1795406197895705,0.4999330942830153,0.15995061499961594
12,0.01,0.13241536915302277,0.1343175619840622,0.09861835307585035,0.9013396012518121,0.49980173896024066,0.08979658696016259,0.1795406197895705,0.4999330942830153,0.16991335900092963
13,0.01,0.1324155330657959,0.13432280719280243,0.09862246616823868,0.9013489469368304,0.49989428940888553,0.08980312878140083,0.17955370297172016,0.4999731166955663,0.17452270899957512
14,0.01,0.13241472840309143,0.13432879745960236,0.09866226513644072,0.9013589602326452,0.499938693277005,0.0897749159168655,0.179549831833731,0.499959977587449,0.17389465199994447
15,0.005,0.1324198842048645,0.13433466851711273,0.09863013755595455,0.9013572947610521,0.4999293221225163,0.0897749159168655,0.179549831833731,0.499959977587449,0.17320229599863524
16,0.005,0.13240830600261688,0.13433748483657837,0.09863013755595455,0.9013588523814277,0.49993808082678276,0.0897749159168655,0.179549831833731,0.499959977587449,0.17094950600039738
17,0.005,0.13242286443710327,0.13434015214443207,0.09863013755595455,0.9013596311834011,0.499942460178916,0.0897749159168655,0.179549831833731,0.499959977587449,0.17136289999871224
18,0.005,0.13241241872310638,0.1343424916267395,0.09864936946802387,0.9013675266201707,0.5000268822527161,0.47405706407770215,0.0,0.49999124059458844,0.17182196999965527
19,0.005,0.1324084997177124,0.13434451818466187,0.09870940308685042,0.9013675268071857,0.5000268843561513,0.4741412486212671,0.0001600640256102441,0.5000356427098452,0.1708875820004323
20,0.005,0.1323980987071991,0.13434627652168274,0.09870940308685042,0.9013675268071857,0.5000268843561513,0.4741412486212671,0.0001600640256102441,0.5000356427098452,0.17392418199960957
21,0.005,0.132411926984787,0.13434764742851257,0.09865603987011572,0.9013675266825095,0.5000268829538611,0.4740614320298647,0.0,0.5,0.16998966299979656
22,0.005,0.13240942358970642,0.13434883952140808,0.0986372536634664,0.9013604099798981,0.49998686089188266,0.4740614320298647,0.0,0.5,0.18432855600076437
23,0.005,0.13240574300289154,0.13434962928295135,0.0986372536634664,0.9013604099798981,0.49998686089188266,0.4740614320298647,0.0,0.5,0.17064239299907058
24,0.005,0.13239926099777222,0.13435016572475433,0.0986372536634664,0.9013611887709194,0.49999124059458844,0.4740614320298647,0.0,0.5,0.17321611800070968
