epoch,lr,train_loss,val_loss,val_pr_auc,val_pr_auc_positive,val_roc_auc,val_f1_macro,val_f1_negative_class,val_balanced_accuracy,elapsed_s
1,0.0001,0.6663659811019897,0.7344241142272949,0.09484155882522097,0.8978312932428494,0.49033315194967353,0.24091331216485065,0.16846037689736137,0.4814266382383844,1.184392866000053
2,0.0001,0.6530137658119202,0.6865145564079285,0.09616494659703889,0.9021696782961408,0.5017267688703357,0.2045190395560854,0.17567833267793945,0.4961910746084484,0.3280737589993805
3,0.0001,0.6244385838508606,0.6530581116676331,0.09735899604170939,0.9045520956369186,0.5093837852667094,0.18789434463959043,0.1771351757909392,0.4988361549179172,0.332568406000064
4,0.0001,0.6099894046783447,0.6216058135032654,0.09815888994157196,0.9062420257639447,0.5143232857054295,0.17754354523610041,0.17808251603689473,0.5007143553485087,0.3398272440008441
5,0.0001,0.5802846550941467,0.5900689959526062,0.09859989121415735,0.9072363390747601,0.5167591103192309,0.17917033639981206,0.17906016314089657,0.5035056377276976,0.3430933489999006
6,0.0001,0.585823118686676,0.5588939189910889,0.098818364173686,0.9077204258613187,0.5178616518334717,0.18383812472704242,0.1795915775772439,0.5052517560986453,0.3450789300004544
7,0.0001,0.5521342754364014,0.5276831388473511,0.09879953890972806,0.9079497970888755,0.5182102240036583,0.18804222781340302,0.17990700790353067,0.5063693007151829,0.33172415500030183
8,0.0001,0.547194242477417,0.49664920568466187,0.09864719797072578,0.907713526259785,0.5172411422991323,0.19636255190950652,0.17937053348174675,0.505435963386538,0.33462426099958975
9,0.0001,0.5352904200553894,0.46586573123931885,0.09848204735253101,0.9073230650497092,0.5159027145475898,0.20653968018265187,0.17940731657469855,0.5061929031316987,0.3306336169998758
10,0.0001,0.5123809576034546,0.43542715907096863,0.0981358028919107,0.9067434812168067,0.5141575388661945,0.21721387666959957,0.179383581532335,0.5068394283034425,0.33363201200063486
11,0.0001,0.5096874237060547,0.4053613841533661,0.09770657632768029,0.905912739484632,0.5116937392650789,0.2292643301748411,0.17887222808870115,0.5063535123304028,0.337551005000023
12,0.0001,0.4988563358783722,0.37590503692626953,0.0974568591456633,0.9052706110417514,0.5099580416627961,0.2381773230821603,0.17838324122863386,0.505764644421543,0.32474775899936503
13,0.0001,0.47996199131011963,0.34685012698173523,0.09708761715609143,0.904538716430957,0.5079632376512178,0.24877169654749695,0.1779110619044713,0.5054034923064357,0.3315488819998791
14,0.0001,0.4746820032596588,0.31840190291404724,0.09674811005064804,0.9035979548313025,0.5055719630942839,0.2603410527876553,0.17753120665742025,0.5054149030919453,0.3264529839998431
15,0.0001,0.45876437425613403,0.290840744972229,0.09651772110476564,0.9028145304555332,0.5036362582504346,0.2704347825487978,0.17733250070140189,0.5057966580044844,0.33178391300043586
16,0.0001,0.450729101896286,0.26402994990348816,0.09618827360058224,0.9019105130062613,0.5013917803342436,0.284153448954965,0.17679568274491228,0.5057673837953478,0.3425238909994732
17,0.0001,0.4610303044319153,0.23868246376514435,0.09594593997050758,0.9009273566965188,0.49886049341630423,0.2978882568814436,0.17557748202539392,0.5043339827883566,0.3301267540000481
18,0.0001,0.4592648148536682,0.21494220197200775,0.09596069047737743,0.900120816714955,0.4966362218000056,0.3114291666065602,0.1752600655453749,0.5050548479183065,0.3275092259991652
19,0.0001,0.44798868894577026,0.19325195252895355,0.09508038130048486,0.8991700321732681,0.49404330212661174,0.32281234413187965,0.1730147304818581,0.501589380194198,0.33032990299943776
20,0.0001,0.4462927281856537,0.17430445551872253,0.09455567807729752,0.8985895443336227,0.49235382891563356,0.33298074691883617,0.17275098460994898,0.5023228368379622,0.33308389200010424
21,0.0001,0.4315878450870514,0.15859965980052948,0.09387504343089663,0.8987998339990069,0.49223236674985543,0.33814014107130846,0.17245047341204225,0.5023873512996715,0.3307739310002944
22,0.0001,0.4467848539352417,0.1482803374528885,0.0929727555853881,0.8987863955569257,0.4915092137835286,0.3430865440556048,0.17290396828779678,0.503941166260555,0.32790631399984704
23,0.0001,0.4427488446235657,0.1449645459651947,0.09292703711538976,0.8999245945807128,0.49273271334023905,0.34246956904063625,0.17372093764272287,0.5054827350215729,0.32734417699975893
24,0.0001,0.4288889765739441,0.145247220993042,0.09361647855313465,0.9011404957835476,0.4964286113412548,0.33625149153887457,0.17589556201005652,0.509123592783694,0.32992389100036235
25,0.0001,0.4278905689716339,0.1467323750257492,0.0949537478767061,0.9032299865451906,0.5031797405892096,0.3251882106968772,0.17845756487348158,0.5133093198484083,0.3292599140004313
26,0.0001,0.42400917410850525,0.14819030463695526,0.09679271688780318,0.9057852332104865,0.5118819437810395,0.3095988259997713,0.182094610952404,0.5199143136354251,0.3266872720005267
27,0.0001,0.42031848430633545,0.14911018311977386,0.09883760930374057,0.9082602359002327,0.5209236319523223,0.2877484316812692,0.18476505173384528,0.5246262672563555,0.32862991799993324
28,0.0001,0.4273298382759094,0.14948728680610657,0.10087913941249235,0.9106433239383351,0.5298757018636602,0.26480013493140886,0.18637866119880508,0.5273456868228854,0.3336755179998363
29,0.0001,0.42436039447784424,0.14928767085075378,0.1023487331030678,0.9126009588256847,0.5367758594971291,0.23926691067158973,0.18622533418204965,0.5258127610771967,0.32660591200055933
30,0.0001,0.4066718518733978,0.14860928058624268,0.10331732078406958,0.9142813853679534,0.5421935938128839,0.2152410791604764,0.1853268542535378,0.5224006837976232,0.3246588020001582
31,0.0001,0.40713199973106384,0.14770331978797913,0.10379301904092164,0.9156552041986701,0.5458823671282284,0.19472317010049195,0.18428336026365047,0.5186594374860731,0.3265623269999196
32,0.0001,0.4142545163631439,0.14666318893432617,0.10410739015913649,0.9170509408660448,0.5492756453060733,0.17556511390216747,0.18348035535535537,0.5155554955873964,0.32543340700067347
33,0.0001,0.39550378918647766,0.14585597813129425,0.10423482628320428,0.9181166022509827,0.551424393080708,0.1600783635380602,0.18298362923679964,0.5134352868712879,0.32577858100012236
34,0.0001,0.4128894507884979,0.1454387754201889,0.10418664056369323,0.919090624095025,0.5526316762035707,0.1472057803160562,0.18216431041805717,0.5104855856706066,0.32672720800019306
35,0.0001,0.39937031269073486,0.1456618756055832,0.10404979283695975,0.9204102740643965,0.5538563305462183,0.13697602096587055,0.182050108425689,0.509670326781612,0.3356261339995399
36,0.0001,0.389740914106369,0.146662637591362,0.10429871107013199,0.9221525976617531,0.5565595273685946,0.1289341548090147,0.1819521452759275,0.5090083287403715,0.3271826529999089
37,0.0001,0.3999019265174866,0.1485060602426529,0.10454591179014917,0.9233416605547328,0.5585715245091091,0.12343170015169597,0.1819406409592184,0.5087203919467713,0.32642511900030513
38,0.0001,0.38702908158302307,0.15106365084648132,0.1048042841930574,0.9241952415947441,0.5597500214198068,0.11949107440310051,0.18181550054932497,0.5081696442438763,0.33101851399987936
39,0.0001,0.38275808095932007,0.15401174128055573,0.10501022177075973,0.9246362618415507,0.5604774667962776,0.11735072202935387,0.1816803667753354,0.5076706750529909,0.32746156100074586
40,0.0001,0.39210283756256104,0.15711785852909088,0.10554176698326798,0.9264199390002779,0.5629823664699233,0.11640225628653227,0.18200793767455534,0.5086002668646497,0.32979040800000803
41,0.0001,0.3784143030643463,0.15982171893119812,0.10585012377497294,0.9263894026376185,0.5633799893472085,0.11644168627218457,0.18193979933110369,0.5083995497136955,0.3298736259994257
42,0.0001,0.37562575936317444,0.16196885704994202,0.10608543393999605,0.9264014014536731,0.5637587742092134,0.11731744826863519,0.18198403648802736,0.5085705022045337,0.33110249299988936
43,0.0001,0.3735452890396118,0.16317543387413025,0.1062245629350157,0.9264112758084879,0.5640466927730416,0.11843007849969565,0.18213814990170019,0.5090779426302052,0.32819930799996655
44,0.0001,0.36651480197906494,0.16394774615764618,0.10629581992459719,0.9263864719726322,0.5641989183800938,0.12009999474063804,0.18222848251093296,0.5094204527000805,0.32787149799969484
45,0.0001,0.3620717227458954,0.16400264203548431,0.10631514370382975,0.9263830140218257,0.5643293418810649,0.12203867654202258,0.18231117612725434,0.5097517830117483,0.3338238989999809
46,0.0001,0.36827394366264343,0.16354048252105713,0.10632937202019355,0.9263971195224081,0.5645436265397767,0.12476436052864046,0.1825278672740066,0.5105129292767816,0.33043012300004193
47,0.0001,0.37375539541244507,0.16291877627372742,0.10631612025765502,0.9263870821619274,0.5646665947651741,0.1278576753422674,0.18277972547388435,0.5113911173384729,0.3364007729996956
48,0.0001,0.3574090003967285,0.16164635121822357,0.10623472674071902,0.9263369234616283,0.5646780683031678,0.1318095954479962,0.18308284129540167,0.5124533969991197,0.3305943860004845
49,0.0001,0.3531830906867981,0.1599692702293396,0.10611488934110001,0.9263683037855229,0.5646279031259739,0.13665164935094193,0.18344679863092697,0.5137260464749567,0.3271060260003651
50,0.0001,0.3603610694408417,0.15806879103183746,0.10573286372273648,0.9252719371930926,0.562656789053589,0.14263647958139086,0.18379339440694312,0.5149884094514107,0.32773373300005915
51,0.0001,0.346057265996933,0.1561732441186905,0.10576598720208494,0.9245352049285362,0.5624999358890472,0.14936724100446508,0.18430432738248723,0.5167468890100158,0.327048866000041
52,0.0001,0.3557144105434418,0.15445397794246674,0.10580335352746664,0.9243272640438149,0.5623644536263661,0.1562321302791907,0.18477165113792576,0.5183697418700545,0.32773868200001743
53,0.0001,0.35216963291168213,0.1529809981584549,0.10582656032215625,0.923892450298564,0.5620552700335835,0.16419969289172653,0.18540221299925308,0.5204850807830502,0.3303559290006888
54,0.0001,0.3505517840385437,0.15149007737636566,0.10583064560849648,0.9234568361918509,0.5617235677644539,0.17269383273684624,0.18604506604506604,0.5226300115239012,0.32738011499986897
55,0.0001,0.33281174302101135,0.14977893233299255,0.10582249562251886,0.9231879253511048,0.5612893033961653,0.1829790196601208,0.18708167048989724,0.5259104954419473,0.33626047400048265
56,0.0001,0.34969374537467957,0.14856265485286713,0.10574731152859797,0.9225438065732237,0.5601855103379674,0.19279564414012657,0.1875759911631714,0.5276207407768928,0.3271833319995494
57,0.0001,0.33993101119995117,0.14760956168174744,0.10574671216792819,0.9219048199255994,0.559266959107219,0.2032185074123734,0.18834679625398257,0.530080376277413,0.33244141900013346
58,0.0001,0.3346811532974243,0.14682528376579285,0.10574931461240249,0.9213023130189644,0.558349566168133,0.21347842545578138,0.1888499470209471,0.531768406181256,0.33089725700028794
59,0.0001,0.32358869910240173,0.14614444971084595,0.10570843101317656,0.9205383280455128,0.556933461358404,0.22533224975149924,0.18946618981389496,0.5337759815503602,0.3358010120000472
60,0.0001,0.3357771933078766,0.1456844061613083,0.10578716381474847,0.9199158598057455,0.5561352813116983,0.23557401578241904,0.19039867081756467,0.5365240723412629,0.3319613260000551
61,0.0001,0.3305870294570923,0.1453131139278412,0.10597124270624099,0.9195224006332758,0.5558997936753711,0.24442986226112046,0.19083554286491264,0.5378941992121808,0.33237428599932173
62,0.0001,0.32180628180503845,0.14500506222248077,0.10612576841821325,0.9192029799474564,0.555604171630613,0.253552884126708,0.1916593487955645,0.540235582739645,0.33222215300065727
63,0.0001,0.32064422965049744,0.14473332464694977,0.1063262025170694,0.9189064176836478,0.5554922797445248,0.26129913225217133,0.1920634229211134,0.5414359672961229,0.328723438000452
64,0.0001,0.32087692618370056,0.14452017843723297,0.10645711466406459,0.9185583309963372,0.5550508030474309,0.267761876266998,0.19247760353415352,0.5426140210831337,0.34371306100001675
65,0.0001,0.3102738559246063,0.1443173736333847,0.10664771289325116,0.9182687519038293,0.5548946973035382,0.2738662399667602,0.1926967590534943,0.5432823581769897,0.33964195499993366
66,0.0001,0.32131052017211914,0.14414042234420776,0.10673719965376047,0.9180565799893692,0.554583230782394,0.2780898348040751,0.1928668624221156,0.5437849004031731,0.3416058789998715
67,0.0001,0.3080921471118927,0.14392565190792084,0.10683505514220426,0.917942972314511,0.554420494309535,0.2815737480652861,0.1930353814150765,0.544264650857003,0.334778997000285
68,0.0001,0.30201455950737,0.14368058741092682,0.10687128387956953,0.9179053576030827,0.5541553885524124,0.28507033198576914,0.1932035404643915,0.5447394165199283,0.33155438499943557
69,0.0001,0.3119424283504486,0.1434122771024704,0.10688072255913535,0.9178757586630519,0.553751533897708,0.2879539227320761,0.192966472303207,0.5442178574864708,0.3334729839998545
70,0.0001,0.30261504650115967,0.14308463037014008,0.10693382048221439,0.9180094518811663,0.55381302397014,0.28998045631868574,0.19304341465198785,0.5444425478392283,0.330573333000757
71,0.0001,0.31124648451805115,0.14276909828186035,0.10707727991396632,0.918171660125134,0.5542074548844749,0.29187987088869133,0.19314470255789204,0.5447222149772513,0.3339397569998255
