epoch,lr,train_loss,val_loss,val_pr_auc,val_pr_auc_positive,val_roc_auc,val_f1_macro,val_f1_negative_class,val_balanced_accuracy,elapsed_s
1,0.005,0.7373215556144714,1.074914574623108,0.10164709704891224,0.9212474028971118,0.541664534630568,0.08978145728679329,0.17956291457358659,0.5,0.7189450790028786
2,0.005,0.8368222713470459,0.5701359510421753,0.10555174523124695,0.9223903231783609,0.5574608732003681,0.13149808962240753,0.18213830096761438,0.5096725164576786,0.18494768900200143
3,0.005,0.57621169090271,0.1563149243593216,0.09522111155266011,0.9059700410235207,0.4957721407772065,0.48773030355333463,0.10094759234190678,0.4883646822459359,0.18572179399779998
4,0.005,0.3390350043773651,0.40345561504364014,0.08598892931804056,0.901559407621174,0.4697102498839747,0.4740614320298647,0.0,0.5,0.17931784999746014
5,0.005,0.34895241260528564,0.3110179305076599,0.08771622451824779,0.8998771005188011,0.46742661196367385,0.473454286770748,0.08682216609716238,0.4721882217304745,0.18802079200031585
6,0.005,0.2799777686595917,0.14586344361305237,0.09835538424008078,0.9088954797530668,0.5158504490903263,0.13892266000660558,0.17995191836673172,0.5036853482216572,0.18531066899959114
7,0.005,0.20845207571983337,0.1749768704175949,0.10510709353944196,0.92195824734231,0.55368719647513,0.16843181165871027,0.1848588550457579,0.5191144357659223,0.18677358100103447
8,0.005,0.1967804729938507,0.14230091869831085,0.10336510751365507,0.9148213502875908,0.5376928650535615,0.46632300109114283,0.16668167005743298,0.5169911900399251,0.18585025500215124
9,0.005,0.1702599972486496,0.14862856268882751,0.10348767140962818,0.9103904530905726,0.5281898248257675,0.4757447349404269,0.004669987546699875,0.49977726899715225,0.18317409099836368
10,0.005,0.1610063910484314,0.13735686242580414,0.0986144517319534,0.911532884616858,0.5184896485454855,0.48540899943159127,0.10411777256240666,0.48686077268799643,0.18549711000014213
11,0.005,0.1516832709312439,0.1445346176624298,0.09801196130064899,0.9103839385370363,0.507083706546137,0.47570330077465434,0.12363601403643705,0.4866959555671297,0.18330576100197504
12,0.005,0.14609761536121368,0.14218662679195404,0.09885020664565244,0.912118466608424,0.5126898609799626,0.47942990960020615,0.11471518987341772,0.4852118999836829,0.18433414900209755
