epoch,lr,train_loss,val_loss,val_pr_auc,val_pr_auc_positive,val_roc_auc,val_f1_macro,val_f1_negative_class,val_balanced_accuracy,elapsed_s
1,0.005,0.488761305809021,0.9313926696777344,0.1026077019646646,0.9222332412916884,0.5466110012961726,0.08978145728679329,0.17956291457358659,0.5,0.677715547999469
2,0.005,0.8292126059532166,0.5421186089515686,0.10155078641014506,0.9164951011087832,0.5351604594586563,0.35246469840680406,0.19323428715017119,0.5461485603613611,0.20114768900020863
3,0.005,0.5578537583351135,0.1769469976425171,0.08793487267025682,0.9010046827323452,0.4600628445865549,0.49274471121510566,0.06586945690084703,0.49616479078305314,0.19593591999910132
4,0.005,0.2790728509426117,0.41894400119781494,0.08657072652450676,0.9030486635852657,0.4758932959676483,0.4740614320298647,0.0,0.5,0.18803203999959806
5,0.005,0.325138121843338,0.30222949385643005,0.08923907734232536,0.9041388964731806,0.4865796997540998,0.4740614320298647,0.0,0.5,0.18561864200091804
6,0.005,0.2803526520729065,0.1502111554145813,0.09724911676072759,0.9057182086083835,0.5026070042756436,0.4885200329861069,0.04017143222669993,0.5001899976944878,0.19464026000059675
7,0.005,0.19882464408874512,0.1729186475276947,0.0998711111524024,0.9083114764777194,0.512609881711925,0.481979540399168,0.1445684911343101,0.503043886018494,0.19287347000135924
8,0.005,0.1761307418346405,0.15367266535758972,0.1015043500472644,0.9106212545308191,0.5169994803792821,0.4993144583215743,0.1119291022644011,0.500409959524865,0.1909017310008494
9,0.005,0.16571617126464844,0.1427585631608963,0.10242125555099874,0.9118893321971522,0.5201798527002035,0.48070465903304843,0.01819494584837545,0.49965140995061397,0.1922403190001205
10,0.005,0.15597406029701233,0.13640901446342468,0.1030491434141006,0.9105834934564339,0.521096537132192,0.5007511131814475,0.10887999706325024,0.5012564814209993,0.19446907000019564
11,0.005,0.14926175773143768,0.13916219770908356,0.10563402271332012,0.9190770116134996,0.5498507458808293,0.4783810866981886,0.1577890682619028,0.5119261232827352,0.19397356899935403
12,0.005,0.14342984557151794,0.13825702667236328,0.10846549210535646,0.9195755971973901,0.55493030776071,0.5002771210842977,0.15900998481113518,0.5205983395514606,0.18485858000167354
13,0.005,0.13976594805717468,0.13593585789203644,0.12594650041998667,0.921963378795855,0.5751873887862526,0.5189856165071448,0.10732668930018618,0.518247568042026,0.18898815399916202
14,0.005,0.1364705115556717,0.13533589243888855,0.13699882078145564,0.9219121077695885,0.5839357592260637,0.5065516416020202,0.07180780461906026,0.5127438098865493,0.18514700599916978
15,0.005,0.13616572320461273,0.13450880348682404,0.1435979220892275,0.9260889069373548,0.6032734458939062,0.48952824698301717,0.03456288120824862,0.5049660636704275,0.18989721999969333
16,0.005,0.13460493087768555,0.13381455838680267,0.1526298459853989,0.9317566035201039,0.6235232868954129,0.4951115607200013,0.04686840253342717,0.5072659548346925,0.18891638800050714
17,0.005,0.13336601853370667,0.1334185153245926,0.1468616773147986,0.933033550147581,0.6265846457997277,0.515982735077073,0.09541019154318757,0.5171702768653412,0.19655771399993682
18,0.005,0.13252103328704834,0.13327141106128693,0.1358603193136825,0.9324188939111764,0.6194430744517648,0.5056007967525398,0.08155792276964048,0.5084114190480835,0.19015515099999902
19,0.005,0.1322268396615982,0.1329593062400818,0.13887321734598806,0.9333515102480098,0.6230168967850626,0.5190348893529805,0.11079782790309106,0.517946203969683,0.1985995009999897
